"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","868","8","868","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","815","8","815","36"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","778","8","778","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","740","8","740","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","649","8","649","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","608","8","608","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","573","8","573","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","486","8","486","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","427","8","427","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","370","8","370","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","317","8","317","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","264","8","264","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","212","8","212","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_api.cc","171","8","171","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/p2p/nfa_p2p_main.cc","740","11","740","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfa/p2p/nfa_p2p_main.cc","544","14","544","30"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfa/p2p/nfa_p2p_main.cc","562","14","562","30"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfa/rw/nfa_rw_act.cc","1014","30","1016","52"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfa/rw/nfa_rw_act.cc","882","30","884","52"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfa/rw/nfa_rw_act.cc","960","30","962","52"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfa/rw/nfa_rw_act.cc","813","30","815","52"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfa/rw/nfa_rw_act.cc","653","30","655","52"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/src/nfa/rw/nfa_rw_api.cc","1159","17","1159","56"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/src/nfa/rw/nfa_rw_api.cc","842","33","842","49"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfa/rw/nfa_rw_main.cc","242","13","242","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_api.cc","1400","12","1400","61"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_api.cc","720","23","720","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_api.cc","499","17","499","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_api.cc","387","19","387","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/src/nfc/llcp/llcp_api.cc","441","63","441","72"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/llcp/llcp_dlc.cc","1369","12","1369","67"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_dlc.cc","1313","29","1313","71"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_dlc.cc","1078","15","1078","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/llcp/llcp_dlc.cc","883","16","883","71"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_dlc.cc","897","16","897","30"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_dlc.cc","898","15","898","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_dlc.cc","940","29","940","71"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/llcp/llcp_dlc.cc","1004","26","1004","57"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/llcp/llcp_link.cc","1529","24","1529","60"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_link.cc","1405","36","1405","75"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_link.cc","1411","34","1411","73"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_link.cc","1433","21","1433","65"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_link.cc","1441","19","1441","63"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_link.cc","1451","34","1451","78"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_link.cc","1293","16","1293","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_link.cc","1295","16","1295","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/llcp/llcp_link.cc","1302","17","1302","70"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/llcp/llcp_link.cc","1309","25","1309","57"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_link.cc","1150","12","1150","33"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_link.cc","1152","12","1152","33"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/llcp/llcp_link.cc","1041","24","1041","60"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/llcp/llcp_link.cc","740","13","740","37"
